timestamp,device_id,metric_id,value,labels
2026-04-29T20:27:16.00766+02:00,taurus-7,wattmetre_power_watt,79.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.02767+02:00,taurus-7,wattmetre_power_watt,73.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.047838+02:00,taurus-7,wattmetre_power_watt,77.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.067831+02:00,taurus-7,wattmetre_power_watt,81.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.087725+02:00,taurus-7,wattmetre_power_watt,82.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.107708+02:00,taurus-7,wattmetre_power_watt,81.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.12771+02:00,taurus-7,wattmetre_power_watt,83.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.147865+02:00,taurus-7,wattmetre_power_watt,82.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.167791+02:00,taurus-7,wattmetre_power_watt,79.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.227707+02:00,taurus-7,wattmetre_power_watt,90.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.247866+02:00,taurus-7,wattmetre_power_watt,86,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.267827+02:00,taurus-7,wattmetre_power_watt,85.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.287751+02:00,taurus-7,wattmetre_power_watt,89.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.307715+02:00,taurus-7,wattmetre_power_watt,85.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.32771+02:00,taurus-7,wattmetre_power_watt,85,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.347669+02:00,taurus-7,wattmetre_power_watt,84,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.367774+02:00,taurus-7,wattmetre_power_watt,78.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.387756+02:00,taurus-7,wattmetre_power_watt,84.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.407723+02:00,taurus-7,wattmetre_power_watt,84.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.427658+02:00,taurus-7,wattmetre_power_watt,80.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.447615+02:00,taurus-7,wattmetre_power_watt,86.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.467791+02:00,taurus-7,wattmetre_power_watt,83.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.487735+02:00,taurus-7,wattmetre_power_watt,83.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.507759+02:00,taurus-7,wattmetre_power_watt,88.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.527605+02:00,taurus-7,wattmetre_power_watt,79.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.547642+02:00,taurus-7,wattmetre_power_watt,84.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T20:27:16.56758+02:00,taurus-7,wattmetre_power_watt,81.3,"{""_device_orig"": [""wattmetre1-port6""]}"
